epoch,acc,loss,val_acc,val_loss
0,0.56034844670014128,1.1910382782815718,0.59726486184761374,1.1047331068612896
1,0.68828715371912075,0.85318880871234404,0.63773374267373706,1.0235646908969021
2,0.78414497629387725,0.59852134510812194,0.6299190622383477,1.1773744976315497
3,0.86230058777475771,0.38863629294549457,0.62936087077867708,1.4360141464437903
4,0.91138399099389478,0.26230606932183659,0.64331565727044371,1.8265685049082805
5,0.93951161490613055,0.18782313210587859,0.63968741278258445,1.9867272977148516
6,0.95476490347584919,0.15870861976446307,0.66257326262908178,2.0525268354018955
7,0.96267142457318777,0.13528826753167073,0.63661735975439571,2.6836296428280546
8,0.96707948509331609,0.11966286656980317,0.64359475300027913,2.6014037012784539
9,0.97099776096848456,0.1079658568228639,0.65252581635500972,2.5702687558838484
