epoch,acc,loss,val_acc,val_loss
0,0.6878673383544347,0.85178469870893225,0.65531677365336305,0.95134903195099096
1,0.76651273438018341,0.64254442665578937,0.66731789003628239,0.97330017197967267
2,0.8178351525662495,0.49965939663085757,0.67038794306447114,0.97388692030830182
3,0.86310523373053716,0.38448637295196347,0.6829472509070611,1.0281260883826269
4,0.89878953262233552,0.29331641536849307,0.67931900641920173,1.1248051949401616
5,0.92642737197302116,0.22300476043490577,0.68657549539492047,1.1440719432101647
6,0.94745312057687825,0.16489441251591277,0.67903991068936642,1.257592894671024
7,0.9651553316373902,0.12057186238594893,0.67903991068936642,1.3866284548242609
8,0.97525167785234901,0.092464370198831192,0.67457437901200112,1.4810154638069584
9,0.98236775813635213,0.072722213784336479,0.67987719787887246,1.4718055694666117
10,0.98834033610106187,0.056118675552997266,0.68378453809656714,1.5844543377405
11,0.99027427931710044,0.046177144331522361,0.68322634663689641,1.5800220632124988
12,0.99251329415057377,0.038630054870569801,0.68015629360870777,1.7177797560697774
13,0.99415757066890564,0.033009229654072464,0.68210996371755517,1.7800197217157163
14,0.99464735516372793,0.029441181281224423,0.67596985766117779,1.7241089871160589
15,0.99601175482787574,0.024100634525640818,0.67429528328216581,1.7983084247490231
