epoch,acc,loss,val_acc,val_loss
0,0.69073607607645848,0.84206157977795215,0.65140943343566848,0.95644113845355405
1,0.76409879651284507,0.63853490624546572,0.65671225230253982,0.95769177432381991
2,0.82150853636082632,0.49383681261869761,0.66675969857661177,1.0396339746220737
3,0.86258046464562388,0.38588795106750623,0.66341054981858782,1.0326556769392305
4,0.89620067168776807,0.2953867683624507,0.6650851241975998,1.2103091597960307
5,0.92740694094598375,0.22001996441211749,0.67820262349986049,1.1933304812282688
6,0.94699832072219292,0.16482661360874251,0.67931900641920173,1.3281640521595388
7,0.96452560873215787,0.12199711973322495,0.67373709182249508,1.3901500561803317
8,0.97204729918835708,0.098737001523329634,0.68657549539492047,1.4158532535737829
9,0.98215785054575988,0.074565865660361011,0.67652804912084841,1.5013194855442815
10,0.98677581863979846,0.057482950564545811,0.68825006977393244,1.5597697401424755
11,0.98950461796809408,0.047575639363241704,0.67959810214903715,1.5992147637945271
12,0.99090400223901487,0.043735011754176413,0.68099358079821382,1.6299826113968905
13,0.99433249370277077,0.03265338870046388,0.68378453809656714,1.7154861045598695
14,0.99415757066890564,0.030439178083220216,0.6851800167457438,1.7518841380946388
15,0.9954170165127344,0.026892583838877993,0.68322634663689641,1.7846729516172599
