epoch,acc,loss,val_acc,val_loss
0,0.60386929749241403,1.0604225971636705,0.56712252302539767,1.1770816279444589
1,0.73856003361858646,0.69629825452713279,0.58303097962601169,1.2314947449636502
2,0.85652812770725528,0.39679758302844476,0.59335752162991906,1.3976226896109729
3,0.93646795411687789,0.20155486267653294,0.60340496790399112,1.5923009015242608
4,0.97400643720101021,0.096538152986719861,0.60256768071448508,1.7792410549839319
5,0.98810523371385517,0.052607811843518149,0.60228858498464977,1.9330500316839607
6,0.99328295549958023,0.033141804082288381,0.60452135082333236,2.033802374901815
7,0.99604673943464872,0.023035735273491325,0.60954507396036839,2.0729637620866459
8,0.99678141617688221,0.017224144905788906,0.60870778677086246,2.1473506576683077
9,0.99664147774979006,0.015195200377186406,0.60898688250069777,2.1910885159564493
10,0.99765603134620762,0.012545491007291951,0.61066145687970974,2.2237741705904792
11,0.99751609291911558,0.011258611321973718,0.61094055260954505,2.2609300689146563
12,0.99783095433002689,0.0096404945905057861,0.61038236114987443,2.2806247444270973
13,0.99783095438007274,0.008984695439973182,0.6120569355288864,2.2944844377398845
14,0.99800587741393787,0.0081329433248228979,0.61010326542003912,2.3118668554109818
15,0.99786593898684584,0.0078059449223222841,0.6120569355288864,2.3241662673882191
