epoch,acc,loss,val_acc,val_loss
0,0.91467254404724063,0.25674338272613467,0.64164108289143174,1.5572909691060559
1,0.96099216343140093,0.1197388234289961,0.66201507116941116,2.0771113514181763
2,0.98467674223341728,0.050860181909076416,0.65810773095171649,2.0031594554869905
3,0.99156870976770217,0.030672781558573378,0.66034049679039908,2.3527478633977554
4,0.99345787853344525,0.021675325166267231,0.66145687970974043,2.3806438760155486
5,0.99552197033305345,0.014363192179673757,0.66452693273792907,2.4921958240182795
6,0.99699132381752031,0.0096966765784227624,0.66731789003628239,2.7602010925754463
7,0.99681640078365519,0.0093279496734598767,0.66452693273792907,2.7315364847281653
8,0.99730618527847748,0.0078432865974472736,0.66424783700809376,2.6918546471509353
9,0.99730618527847748,0.0068878058469957256,0.66675969857661177,2.7506137390611691
10,0.99741113909879653,0.0063714731144805491,0.66229416689924647,2.8210857654223802
11,0.99776098516652678,0.0060208665310093256,0.66034049679039908,2.9322784373320183
12,0.99769101590293485,0.0055644303247828599,0.66285235835891709,2.9350566322223068
13,0.99783095438007274,0.0051064486798022366,0.66257326262908178,3.0077211639455586
14,0.99779596977329976,0.0052214208979501969,0.6650851241975998,2.9847192619592815
15,0.99762104673943464,0.0052386000407650506,0.66089868825006981,3.0153877740925035
