epoch,acc,loss,val_acc,val_loss
0,0.68758746156697848,0.85077052726286517,0.66592241138710573,0.93271489938975272
1,0.7660579345088161,0.63767845806473611,0.66564331565727042,0.95458009864743187
2,0.82252308982378819,0.49335388581091505,0.6740161875523305,0.99310253341094168
3,0.86565911005833152,0.38044263352007884,0.67234161317331842,1.0264918534935348
4,0.89308704165160535,0.29940407378080341,0.67708624058051914,1.0926421612000838
5,0.92513294152241943,0.22373237124084591,0.68322634663689641,1.1739953264167116
6,0.94857262799361486,0.16475730535740815,0.68266815517722579,1.2612145725028592
7,0.96554016227852957,0.12097691490374592,0.67262070890315373,1.4158248040544759
8,0.97456619087601459,0.095562385886765785,0.68462182528607307,1.4377224066465968
9,0.98222781974262396,0.07210199421664229,0.68434272955623776,1.5049085430622027
10,0.98793031066330816,0.054009225581278159,0.67345799609265977,1.6214293165202032
11,0.99009935628323542,0.047595298643910246,0.68099358079821382,1.6150022098544212
12,0.99153372516092919,0.040098486310238601,0.68406363382640245,1.6378023541812188
13,0.99359781691049143,0.034532515091778279,0.68462182528607307,1.7828089973852099
14,0.99510215505177724,0.029040321403279747,0.68266815517722579,1.7539227112495255
15,0.99524209347886927,0.026751872123417952,0.67987719787887246,1.8098107885672889
