epoch,acc,loss,val_acc,val_loss
0,0.68818219983207385,0.84897896548195639,0.64415294445994975,0.99283360791862107
1,0.76406381192275397,0.64403157016659129,0.66982975160480041,0.97024004795881202
2,0.81367198442698796,0.51181677149818816,0.66982975160480041,0.98291441440548899
3,0.85820738881567826,0.39716855863413153,0.67792352777002507,1.0061442462970589
4,0.89154771902032037,0.31080571343309565,0.67736533631035445,1.1278388060799358
5,0.91992023507987553,0.23718402878163142,0.68462182528607307,1.1827379646672374
6,0.94267337807606266,0.18065585208519194,0.68322634663689641,1.2508590413061429
7,0.95752801127126574,0.1375836783931369,0.68266815517722579,1.3193391067533198
8,0.9680590540495968,0.10890266957351083,0.68378453809656714,1.381837348191858
9,0.97848446683459278,0.083447409687908369,0.67931900641920173,1.4607130224438469
10,0.98544640358242375,0.063934659108356912,0.68210996371755517,1.5559896744616624
11,0.98950461796809408,0.051993007742738045,0.68936645269327379,1.5762301648692902
12,0.99272320179121187,0.041069898077696267,0.66871336868545916,1.7275549947437876
13,0.99282815561153093,0.037557107528054912,0.68490092101590849,1.7161713360036062
14,0.99419255527567874,0.031880461623625796,0.68629639966508516,1.7334765345254295
15,0.9945074167366359,0.029188236683031575,0.67513257047167174,1.7940072558611559
16,0.99538203190596142,0.026234077730729839,0.69494836728998044,1.7188780300355349
