epoch,acc,loss,val_acc,val_loss
0,0.68800727673148099,0.85792190495439513,0.64694390175830307,1.0135021819284751
1,0.76738734953282695,0.63650166914972173,0.67150432598381249,0.94603071793252147
2,0.81888469076944004,0.50173778532934632,0.67569076193134248,0.95574703255661098
3,0.86209068011743761,0.38643254767170215,0.67317890036282446,1.0308900142175401
4,0.89826476355410412,0.29477115681099353,0.67903991068936642,1.1017829799600254
5,0.92499300306196341,0.22342852949095213,0.68099358079821382,1.1817563203506642
6,0.94738315141337814,0.16776917806834091,0.67457437901200112,1.2475212710423838
7,0.96305625519764515,0.12405684059436269,0.68406363382640245,1.3264952577453648
8,0.97250209910977026,0.099395640081812814,0.68685459112475578,1.4728723458882764
9,0.98170305060766472,0.07544409593563603,0.68378453809656714,1.4901390393989165
10,0.98775538762944304,0.056529884943683842,0.68908735696343848,1.5840922380020779
11,0.98908480272018173,0.049110842767030025,0.68099358079821382,1.6544577382983543
12,0.99195354039215955,0.042680124383395773,0.68825006977393244,1.6280553424597841
13,0.99352784774699132,0.035041499766162755,0.67708624058051914,1.7064828551627067
14,0.99457738595018197,0.029708206675490043,0.68629639966508516,1.7145130111081555
15,0.99548698572628047,0.02586235777231748,0.68657549539492047,1.7679974498461895
16,0.99601175482787574,0.023477196451271328,0.68797097404409713,1.8347975975359117
