epoch,acc,loss,val_acc,val_loss
0,0.9183809123818627,0.25055817447096035,0.64108289143176111,1.6683855349725112
1,0.95976770219434515,0.12288792593795113,0.65475858219369243,1.9840402575157625
2,0.98299748110831231,0.054844145345864695,0.65280491208484515,2.0499168672693697
3,0.99069409459837676,0.032257761906993018,0.6564331565727044,2.1817490654678093
4,0.99394766302826754,0.02043752245156143,0.65615406084286909,2.5750908088025724
5,0.99618667786174087,0.013596948179143453,0.66620150711694115,2.5591638834376496
6,0.99667646235656315,0.0097584440993570502,0.66173597543957574,2.7246787176816705
7,0.9972362160649314,0.0079444436540969474,0.6583868266815518,2.767338327459028
8,0.9972362160649314,0.0071968017876804556,0.66034049679039908,2.8416841378382003
9,0.99720123145815842,0.0063021840786305541,0.66006140106056377,2.7941935836595464
10,0.99720123145815842,0.0059083148389674142,0.65671225230253982,2.9371084094581157
11,0.9979359082003918,0.0052248954563341365,0.65866592241138711,2.9230361125892004
12,0.99755107747584271,0.0049551773888560947,0.65866592241138711,3.0486752452570305
13,0.99786593898684584,0.0045308130366775671,0.66006140106056377,3.0765986224653172
14,0.99779596977329976,0.0045962083475898389,0.66145687970974043,3.0645230850047698
15,0.99765603134620762,0.0045015310180412616,0.6631314540887524,3.1619439148073889
