epoch,acc,loss,val_acc,val_loss
0,0.69178561427964902,0.84577059395467402,0.65671225230253982,0.95886954368375987
1,0.76857682622983747,0.6344711774042131,0.66480602846776449,0.9358935544617597
2,0.81968933672521949,0.49680974191222044,0.64945576332682109,1.0760852303364219
3,0.86495941797291698,0.3845936355055663,0.67652804912084841,1.0937763730758205
4,0.90036383999384917,0.2904691869659381,0.68210996371755517,1.1117116816158845
5,0.92702211027148052,0.22100053811453652,0.67457437901200112,1.2079593299045122
6,0.94682339765496393,0.16518161871871659,0.68238905944739048,1.2895780462173383
7,0.96305625523100902,0.12353778942656257,0.67457437901200112,1.4363179057619075
8,0.97442625244892245,0.094830646336270488,0.67122523025397707,1.5117719121595381
9,0.9827875734676742,0.070731786753499573,0.6851800167457438,1.4823096624340586
10,0.98716064929761971,0.059406551976865195,0.6896455484231091,1.5360180398217003
11,0.99044920238432954,0.046989952411899842,0.68852916550376775,1.6681736812736034
12,0.99328859060402686,0.038282052489826808,0.68908735696343848,1.736604557471904
13,0.99369747899159666,0.035183079873605604,0.68127267652804913,1.7403233127556075
14,0.99468233977050102,0.030660458759887193,0.68545911247557911,1.7737414476951989
15,0.99548698572628047,0.026260465214103502,0.68852916550376775,1.7617467369712063
16,0.99569689336691858,0.024882384882695095,0.68601730393524984,1.8227217168140208
