epoch,acc,loss,val_acc,val_loss
0,0.60054213921973243,0.75820706615076683,0.62018348623853214,0.62398504683450973
1,0.71586988658491413,0.55805275721054115,0.67889908256880738,0.57646615503851428
2,0.80618531302080298,0.41719446038600549,0.6834862385321101,0.67164258174205893
3,0.88053641732283461,0.2875341761886604,0.69082568807339451,0.80703773184430883
4,0.92927550540997395,0.18341166423629104,0.71651376146788992,0.95923388901708451
5,0.95471372211909133,0.14343453497282962,0.69908256880733943,1.1365667820370176
6,0.96907343518974864,0.099048679655976871,0.71284403669724772,1.4317981081205273
7,0.97326269124516596,0.078645827366197976,0.69633027522935775,1.7966703259931935
8,0.97412518511387203,0.084982764987507259,0.70642201834862384,1.7031293124030096
9,0.97806801409366506,0.076416398435069116,0.69541284403669723,1.4681997493167658
10,0.97954657487295838,0.060357813652009949,0.69908256880733943,1.6161691463048697
11,0.98250369669593218,0.070689231084320944,0.7229357798165138,1.8449472026855989
12,0.9806554954353961,0.086911411203068542,0.70825688073394499,1.8330775079430925
13,0.98472153770330217,0.074327078259477972,0.71743119266055044,1.9497750190167749
14,0.98201084277969442,0.09621457755058585,0.7155963302752294,2.2059266174212984
15,0.98484475140268435,0.058788546395454576,0.69908256880733943,2.4862411494213492
16,0.98509117792015777,0.079531299736162769,0.68623853211009178,1.9882155940804451
17,0.98472153770330217,0.059112668265526039,0.70458715596330279,1.8433042333057228
18,0.99125184820108425,0.036284544068478031,0.7155963302752294,2.0301447907241061
19,0.98755544603252832,0.053659028209781072,0.70458715596330279,2.1035172644398226
