epoch,acc,loss,val_acc,val_loss
0,0.6914007837219196,0.84621363432841779,0.64582751883896172,0.97581305431164822
1,0.76959137989298287,0.6340819915369249,0.66257326262908178,0.93797183176307708
2,0.82045899815763579,0.49532448390502404,0.67596985766117779,0.95754625861700249
3,0.86373495656904176,0.38575193096601829,0.6740161875523305,1.0255813920707526
4,0.89791491751973784,0.29547154732421771,0.67429528328216581,1.0726380937323274
5,0.92614749513551897,0.22324187182809604,0.67987719787887246,1.1957417841432179
6,0.94794290512174639,0.16782321364913638,0.67569076193134248,1.2782840345453008
7,0.96351105508569435,0.12411228979823305,0.67262070890315373,1.3167158624770297
8,0.9738315141504631,0.094292327632364892,0.67429528328216581,1.4562808319906677
9,0.98254268125362698,0.073585387733247548,0.66843427295562374,1.5449318612226643
10,0.98803526448362722,0.056340927681959946,0.68573820820541442,1.5944601652207318
11,0.98904981802999892,0.049386467183049974,0.68127267652804913,1.5750106065256186
12,0.99210011185682323,0.040365958100880686,0.67987719787887246,1.668467989705398
13,0.99415266096424992,0.032072085128570134,0.68573820820541442,1.721980877293003
14,0.99419255527567874,0.030933631897616998,0.68015629360870777,1.7483219593248072
15,0.9945074167366359,0.028971266030526039,0.68769187831426182,1.7216329380866584
16,0.99615169325496777,0.022681347755368578,0.67485347474183643,1.8308573048622396
