epoch,acc,loss,val_acc,val_loss
0,0.67186687479277052,0.99343192220292109,0.69839048285514349,0.5952533199019685
1,0.7750390016778459,0.47694555212294626,0.71938418474457666,0.58108219510771997
2,0.83608944361493787,0.37163517522861483,0.73617914625612313,0.60616843676028298
3,0.89838793561660679,0.24470127401752392,0.73547935619314209,0.81146827716438619
4,0.94446177857652402,0.1525353486347,0.73897830650804763,1.0419095142203822
5,0.96276651076581166,0.10517163424211681,0.70888733379986002,1.272501075242964
6,0.97743109724388977,0.087261204796228647,0.66899930020993703,2.5192441131652856
7,0.97867914716588666,0.082367295755510037,0.71378586424072776,1.7468378469979005
8,0.97868377483443714,0.080456802294210261,0.70748775367389782,1.300500832557292
9,0.98536483378632655,0.059208382355851866,0.74947515745276416,1.0353879602854972
10,0.98887155486219447,0.060882124101870959,0.74807557732680197,1.1741038576997476
11,0.98585543421736865,0.054962409230996913,0.73967809657102868,1.247215358290505
12,0.98658346333853353,0.049531046504123807,0.73897830650804763,1.0804808298749919
13,0.99063962558502339,0.04532619892579353,0.73337998600419874,1.7331549690504167
14,0.99157566302652111,0.033955159037990484,0.7214835549335199,2.0726128542789439
15,0.98835153406136245,0.047151804383414556,0.73687893631910428,1.946033082719
16,0.99115964638585541,0.036034457203637286,0.73617914625612313,2.3474294118565684
17,0.98762350494019757,0.072705352518598429,0.74317704688593422,1.3945127176991428
18,0.99334373374934992,0.038373500053728825,0.73407977606717989,2.1259854581152613
19,0.98949557982319292,0.068377131342263836,0.74737578726382081,1.5635578031610067
