epoch,acc,loss,val_acc,val_loss
0,0.69084103004691511,0.84349417526315584,0.65420039073402181,0.94703521937208934
1,0.76563811929426773,0.64461404577277137,0.67066703879430645,0.92355358772650864
2,0.81972432139872031,0.49664046755699159,0.67345799609265977,1.0089188398940403
3,0.85999160367769256,0.39078579354679888,0.67457437901200112,1.0412819164816851
4,0.89822977891396716,0.29646947804766477,0.69076193134245045,1.1111898486971803
5,0.92541281835992162,0.22359935857987423,0.67317890036282446,1.1728742469640854
6,0.94717324372269407,0.16838401418180315,0.66424783700809376,1.3351779372387587
7,0.96319619365810116,0.12599557119359364,0.67959810214903715,1.3524979114061308
8,0.97281696052068156,0.097968277988265684,0.68545911247557911,1.4382009486891276
9,0.98100335853893217,0.07602346456421212,0.67876081495953111,1.4395551445442216
10,0.98621606493143021,0.060439305258521238,0.67876081495953111,1.6015407240930517
11,0.98978449485564213,0.047527321133415408,0.68545911247557911,1.6032087737569394
12,0.99177861735829442,0.040702044662518762,0.67596985766117779,1.6896079355563369
13,0.99391267840481257,0.033739312897284358,0.6851800167457438,1.6693837266473981
14,0.99499720123145818,0.030116517331347958,0.68825006977393244,1.7543535869532092
15,0.99590680100755669,0.025537711164160516,0.68043538933854308,1.7736491474755034
16,0.99629474272930652,0.023714104867842405,0.68797097404409713,1.7732519548232899
