epoch,acc,loss,val_acc,val_loss
0,0.68818219979870998,0.8494318488796585,0.65447948646385712,0.94968081678975469
1,0.7666876574640944,0.63827793554134671,0.66620150711694115,0.95411184836468566
2,0.81847734899328861,0.49830579337657699,0.66536421992743511,0.98024382829632206
3,0.86071428578106968,0.38704523693780607,0.67429528328216581,1.0571097640951728
4,0.89602574872063079,0.29729371835062424,0.6717834217136478,1.1194583917096492
5,0.92303386514940211,0.2286139874315849,0.66480602846776449,1.2537382928935308
6,0.94615869020968635,0.16675574294732726,0.67903991068936642,1.2802475760115648
7,0.96158690179658812,0.12879188801272723,0.67150432598381249,1.3866976561618884
8,0.97544080606202199,0.093378258392052133,0.67150432598381249,1.4674245929301417
9,0.98205289677548668,0.075953821720711301,0.67345799609265977,1.5072764635863303
10,0.9867058494262525,0.0588815975147087,0.6784817192296958,1.594134659765732
11,0.98929471032745597,0.048238980409989266,0.67066703879430645,1.6385087464356667
12,0.99128883286347214,0.041528840849304811,0.68545911247557911,1.7001470666164546
13,0.99366778617408336,0.035899041404568642,0.68769187831426182,1.7168464203322318
14,0.99507130872483218,0.029276038636713887,0.6762489533910131,1.7421119597065446
15,0.99509803916559836,0.025400652054890321,0.68350544236673183,1.7916617752733783
